County,Fair,Year,Event,Location,Source,Page,Notes,Missing Location,Town Latitude,Town Longitude,County Longitude,County Latitude,Coalesce Latitude,Coalesce Longitude
franklin,franklin co. fair,1885.0,franklin county fair,farmington,maine farmer,3,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1886.0,franklin county fair,farmington,lewiston evening journal,4,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1886.0,franklin county fair,farmington,maine farmer,1,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1887.0,franklin county fair,farmington,lewiston evening journal,4,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1887.0,franklin county fair,farmington,lewiston saturday journal,2,des. & prem.,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1887.0,franklin county fair,farmington,maine farmer,1,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1888.0,franklin county fair,farmington,lewiston evening journal,4,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1888.0,franklin county fair,farmington,lewiston saturday journal,1,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1891.0,franklin county fair,farmington,lewiston evening journal,7,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1891.0,franklin county fair,farmington,lewiston evening journal,8,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1891.0,franklin county fair,farmington,lewiston evening journal,7,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1891.0,franklin county fair,farmington,maine farmer,1,des. & prem.,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1892.0,franklin county fair,farmington,lewiston evening journal,7,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1897.0,franklin county fair,farmington,lewiston evening journal,3,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1897.0,franklin county fair,farmington,maine farmer,1,description,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1898.0,franklin county fair,farmington,lewiston evening journal,11,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1899.0,franklin county fair,farmington,lewiston evening journal,5,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1900.0,franklin county fair,farmington,lewiston evening journal,3,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1901.0,franklin county fair,farmington,lewiston evening journal,3,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1906.0,franklin county fair,farmington,lewiston evening journal,3,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1907.0,franklin county fair,farmington,lewiston evening journal,9,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1908.0,franklin county fair,farmington,lewiston evening journal,3,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1913.0,franklin county fair,farmington,lewiston evening journal,3,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1914.0,franklin county fair,farmington,lewiston evening journal,8,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1915.0,franklin county fair,farmington,lewiston evening journal,2,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1919.0,franklin county fair,farmington,lewiston evening journal,2,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1925.0,franklin county fair,farmington,daily kennebec journal,5,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,franklin co. fair,1926.0,franklin county fair,farmington,daily kennebec journal,16,premiums,False,44.67094478,-70.15239243,-70.449,44.98,44.67094478,-70.15239243
franklin,no. franklin co. fair,1880.0,north franklin co. fair,phillips,phillips phonograph,4,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1889.0,north franklin co. fair,phillips,lewiston eve. journal,1,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1890.0,north franklin co. fair,phillips,lewiston eve. journal,1,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1893.0,north franklin co. fair,phillips,lewiston eve. journal,1,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1897.0,north franklin co. fair,phillips,lewiston eve. journal,6,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1899.0,north franklin co. fair,phillips,phillips phonograph,7,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1901.0,north franklin co. fair,phillips,maine woods,5,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1903.0,north franklin co. fair,phillips,maine woodsman,1,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1907.0,north franklin co. fair,phillips,maine woodsman,1,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1910.0,north franklin co. fair,phillips,maine woods,9,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1911.0,north franklin co. fair,phillips,maine woods,9,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1913.0,north franklin co. fair,phillips,maine woods,8,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1914.0,north franklin co. fair,phillips,maine woods,1,premiums,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,no. franklin co. fair,1884.0,north franklin co. fair,phillips,maine farmer,1,description,False,44.8231,-70.3395,-70.449,44.98,44.8231,-70.3395
franklin,strong,1907.0,aurora grange fair,strong,maine woodsman,7,premiums,False,44.8076,-70.2209,-70.449,44.98,44.8076,-70.2209
franklin,jay,1871.0,jay fair,jay,lewiston evening journal,2,description,False,44.5039,-70.2162,-70.449,44.98,44.5039,-70.2162
franklin,jay,1876.0,north jay grange fair,north jay,lewiston evening journal,1,premiums,False,44.5473,-70.238,-70.449,44.98,44.5473,-70.238
franklin,jay,1897.0,north jay grange fair,north jay,lewiston evening journal,3,premiums,False,44.5473,-70.238,-70.449,44.98,44.5473,-70.238
franklin,jay,1898.0,north jay grange fair,north jay,lewiston evening journal,11,premiums,False,44.5473,-70.238,-70.449,44.98,44.5473,-70.238
franklin,jay,1899.0,north jay grange fair,north jay,lewiston evening journal,4,premiums,False,44.5473,-70.238,-70.449,44.98,44.5473,-70.238
sagadahoc,topsham,1860.0,sagadahoc county fair,topsham,brunswick telegraph,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1862.0,sagadahoc county fair,topsham,brunswick telegraph,1,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1863.0,sagadahoc county fair,topsham,brunswick telegraph,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1864.0,sagadahoc county fair,topsham,brunswick telegraph,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1865.0,sagadahoc county fair,topsham,brunswick telegraph,1,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1875.0,sagadahoc county fair,topsham,brunswick telegraph,1,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1878.0,sagadahoc county fair,topsham,lewiston evening journal,3,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1878.0,sagadahoc county fair,topsham,brunswick telegraph,1,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1883.0,sagadahoc county fair,topsham,maine farmer,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1885.0,sagadahoc county fair,topsham,brunswick telegraph,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1885.0,sagadahoc county fair,topsham,maine farmer,3,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1888.0,sagadahoc county fair,topsham,brunswick telegraph,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1888.0,sagadahoc county fair,topsham,maine farmer,"1, 3",description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1889.0,sagadahoc county fair,topsham,lewiston evening journal,1,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1890.0,sagadahoc county fair,topsham,lewiston evening journal,1,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1891.0,sagadahoc county fair,topsham,lewiston saturday journal,6,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1892.0,sagadahoc county fair,topsham,lewiston evening journal,3,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1893.0,sagadahoc county fair,topsham,lewiston evening journal,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1894.0,sagadahoc county fair,topsham,lewiston evening journal,1,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1894.0,sagadahoc county fair,topsham,lewiston evening journal,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1895.0,sagadahoc county fair,topsham,lewiston evening journal,8,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1895.0,sagadahoc county fair,topsham,lewiston evening journal,5,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1895.0,sagadahoc county fair,topsham,brunswick telegraph,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1896.0,sagadahoc county fair,topsham,lewiston evening journal,7,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1896.0,sagadahoc county fair,topsham,brunswick telegraph,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1897.0,sagadahoc county fair,topsham,lewiston evening journal,3,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1897.0,sagadahoc county fair,topsham,brunswick telegraph,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1898.0,sagadahoc county fair,topsham,daily kennebec journal,"1, 3",description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1898.0,sagadahoc county fair,topsham,brunswick telegraph,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1899.0,sagadahoc county fair,topsham,lewiston saturday journal,9,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1899.0,sagadahoc county fair,topsham,lewiston evening journal,12,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1899.0,sagadahoc county fair,topsham,maine farmer,"1, 5, & 8",des. & prem.,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1900.0,sagadahoc county fair,topsham,lewiston evening journal,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1900.0,sagadahoc county fair,topsham,lewiston saturday journal,11,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1901.0,sagadahoc county fair,topsham,lewiston evening journal,6,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1904.0,sagadahoc county fair,topsham,lewiston evening journal,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1905.0,sagadahoc county fair,topsham,lewiston saturday journal,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1906.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1907.0,sagadahoc county fair,topsham,lewiston evening journal,8,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1908.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1909.0,sagadahoc county fair,topsham,brunswick record,10,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1910.0,sagadahoc county fair,topsham,brunswick record,3,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1911.0,sagadahoc county fair,topsham,brunswick record,3,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1912.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1912.0,sagadahoc county fair,topsham,daily kennebec journal,12,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1913.0,sagadahoc county fair,topsham,lewiston evening journal,3,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1913.0,sagadahoc county fair,topsham,lewiston evening journal,13,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1914.0,sagadahoc county fair,topsham,brunswick record,6,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1915.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1916.0,sagadahoc county fair,topsham,brunswick record,5,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1917.0,sagadahoc county fair,topsham,daily kennebec journal,4,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1920.0,sagadahoc county fair,topsham,brunswick record,15,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1921.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1922.0,sagadahoc county fair,topsham,brunswick record,12,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1923.0,sagadahoc county fair,topsham,brunswick record,5,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1924.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1925.0,sagadahoc county fair,topsham,brunswick record,"4, 7",premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1926.0,sagadahoc county fair,topsham,brunswick record,11,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1927.0,sagadahoc county fair,topsham,brunswick record,"11, 15",premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1928.0,sagadahoc county fair,topsham,brunswick record,6,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1929.0,sagadahoc county fair,topsham,brunswick record,"6, 7",premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1931.0,sagadahoc county fair,topsham,brunswick record,"3, 4",premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1932.0,sagadahoc county fair,topsham,brunswick record,5,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1933.0,sagadahoc county fair,topsham,brunswick record,13,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1934.0,sagadahoc county fair,topsham,brunswick record,12,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1935.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1936.0,sagadahoc county fair,topsham,brunswick record,11,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1949.0,sagadahoc county fair,topsham,brunswick record,7,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1955.0,sagadahoc county fair,topsham,brunswick record,2,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1957.0,sagadahoc county fair,topsham,brunswick record,8,premiums,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1880.0,sagadahoc county fair,topsham,brunswick telegraph,1,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,topsham,1896.0,sagadahoc county fair,topsham,brunswick telegraph,2,description,False,43.95759021,-69.96517401,-69.807,43.936,43.95759021,-69.96517401
sagadahoc,richmond,1877.0,richmond fair,richmond,lewiston evening journal,4,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1901.0,richmond fair,richmond,lewiston evening journal,8,des. & prem.,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1905.0,richmond fair,richmond,lewiston evening journal,9,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1906.0,richmond fair,richmond,lewiston evening journal,11,des. & prem.,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1907.0,richmond fair,richmond,lewiston evening journal,3,description,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1907.0,richmond fair,richmond,lewiston evening journal,2,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1908.0,richmond fair,richmond,daily kennebec journal,"1,2",premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1909.0,richmond fair,richmond,lewiston evening journal,3,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1910.0,richmond fair,richmond,daily kennebec journal,12,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1911.0,richmond fair,richmond,daily kennebec journal,12,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1912.0,richmond fair,richmond,daily kennebec journal,5,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1914.0,richmond fair,richmond,daily kennebec journal,12,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1915.0,richmond fair,richmond,daily kennebec journal,9,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1916.0,richmond fair,richmond,daily kennebec journal,12,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1917.0,richmond fair,richmond,daily kennebec journal,10,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1921.0,richmond fair,richmond,daily kennebec journal,2,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1923.0,richmond fair,richmond,daily kennebec journal,7,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1924.0,richmond fair,richmond,daily kennebec journal,3,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1925.0,richmond fair,richmond,daily kennebec journal,5,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1926.0,richmond fair,richmond,the bath independent,5,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,richmond,1926.0,richmond fair,richmond,daily kennebec journal,5,premiums,False,44.09099716,-69.80287024,-69.807,43.936,44.09099716,-69.80287024
sagadahoc,woolwich,1914.0,woolwich fair,woolwich,the bath independent,9,premiums,False,43.918705,-69.800957,-69.807,43.936,43.918705,-69.800957
sagadahoc,bath,1890.0,sagadahoc patrons grange fair,bath,lewiston evening journal,1,description,False,43.91196589,-69.82247018,-69.807,43.936,43.91196589,-69.82247018
lincoln,nobleboro,1921.0,nobleboro grange fair,nobleboro,lincoln county news,1,premiums,False,44.079444,-69.485,-69.518,44.078,44.079444,-69.485
lincoln,bristol,1874.0,bristol town fair,bristol,lincoln county news,2,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1875.0,bristol town fair,bristol,lincoln county news,2,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1877.0,bristol town fair,bristol,the village herald and lincoln records,2,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1879.0,bristol town fair,bristol,lincoln county news,4,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1880.0,bristol town fair,bristol,lincoln county news,1,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1883.0,bristol town fair,bristol,lincoln county news,1,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1885.0,bristol town fair,bristol,lincoln county news,1,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1888.0,bristol town fair,bristol,lewiston wednesday journal,6,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1891.0,bristol town fair,bristol,lincoln county news,2,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1893.0,bristol town fair,bristol,lincoln county news,2,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1897.0,bristol town fair,bristol,lincoln county news,7,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1872.0,bristol town fair,bristol,lewiston evening journal,1,description,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1919.0,bristol town fair,bristol,lincoln county news,"6,8",premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1920.0,bristol town fair,bristol,lincoln county news,"6,8",premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1877.0,bristol town fair,bristol,lincoln county news,2,des. & prem.,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1886.0,bristol town fair,bristol,lincoln county news,2,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,bristol,1873.0,bristol town fair,bristol,lewiston evening journal,1,premiums,False,43.9575,-69.509167,-69.518,44.078,43.9575,-69.509167
lincoln,dresden,1885.0,dresden town fair,dresden,lincoln county news,2,premiums,False,44.076944,-69.75,-69.518,44.078,44.076944,-69.75
lincoln,dresden,1880.0,dresden town fair,dresden,maine farmer,2,description,False,44.076944,-69.75,-69.518,44.078,44.076944,-69.75
lincoln,lincoln co.,1875.0,lincoln county fair,damariscotta,lincoln county news,2,description,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1877.0,lincoln county fair,damariscotta,the village herald and lincoln record,4,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1880.0,lincoln county fair,damariscotta,lincoln county news,1,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1883.0,lincoln county fair,damariscotta,lewiston evening journal,4,description,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1885.0,lincoln county fair,damariscotta,lincoln county news,2,des. & prem.,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1886.0,lincoln county fair,damariscotta,lincoln county news,2,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1888.0,lincoln county fair,damariscotta,lincoln county news,2,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1889.0,lincoln county fair,damariscotta,lincoln county news,4,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1891.0,lincoln county fair,damariscotta,lincoln county news,2,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1892.0,lincoln county fair,damariscotta,lincoln county news,2,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1893.0,lincoln county fair,damariscotta,lincoln county news,2,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1894.0,lincoln county fair,damariscotta,lincoln county news,2,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1896.0,lincoln county fair,damariscotta,lewiston evening journal,6,description,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
lincoln,lincoln co.,1897.0,lincoln county fair,damariscotta,lincoln county news,4,premiums,False,44.02910033,-69.51768479,-69.518,44.078,44.02910033,-69.51768479
